periodo,trimestre,entidad_federativa,sexo,poblacion_ocupada,poblacion_edad_trabajar,tasa_neta_ocupacion
2020,4,Coahuila,Hombres,834702.0,1179860.0,70.7458512
2020,4,Coahuila,Mujeres,505874.0,1213645.0,41.68220526
2020,4,Colima,Hombres,200485.0,272314.0,73.62272964
2020,4,Colima,Mujeres,136181.0,299135.0,45.52493022
2020,4,Chiapas,Hombres,1447528.0,1813927.0,79.80078581
2020,4,Chiapas,Mujeres,593472.0,2058101.0,28.83590261
2020,4,Chihuahua,Hombres,1004585.0,1370010.0,73.32683703
2020,4,Chihuahua,Mujeres,641915.0,1474016.0,43.54871318
2020,4,Ciudad de México,Hombres,2157907.0,3555959.0,60.68424861
2020,4,Ciudad de México,Mujeres,1732546.0,4107338.0,42.18172451
2020,4,Durango,Hombres,476857.0,658308.0,72.43676212
2020,4,Durango,Mujeres,284913.0,699479.0,40.73217352
2020,4,Guanajuato,Hombres,1543768.0,2120853.0,72.78995763
2020,4,Guanajuato,Mujeres,1046479.0,2454359.0,42.63756851
2020,4,Guerrero,Hombres,930587.0,1243135.0,74.85808058
2020,4,Guerrero,Mujeres,554831.0,1340502.0,41.38979278
2020,4,Hidalgo,Hombres,765664.0,1086170.0,70.49209608
2020,4,Hidalgo,Mujeres,493112.0,1259620.0,39.14767946
2020,4,Jalisco,Hombres,2214905.0,3033125.0,73.02386153
2020,4,Jalisco,Mujeres,1432807.0,3330212.0,43.02449814
2020,4,México,Hombres,4203999.0,6332986.0,66.38257214
2020,4,México,Mujeres,2656423.0,6962866.0,38.15128713
2020,4,Michoacán,Hombres,1218107.0,1612286.0,75.55154607
2020,4,Michoacán,Mujeres,709763.0,1867461.0,38.00684459
2020,4,Morelos,Hombres,491615.0,731093.0,67.24383902
2020,4,Morelos,Mujeres,343312.0,833561.0,41.18618793
2020,4,Nayarit,Hombres,352340.0,439931.0,80.08983227
2020,4,Nayarit,Mujeres,255716.0,458791.0,55.73692596
2020,4,Nuevo León,Hombres,1646560.0,2302107.0,71.52404297
2020,4,Nuevo León,Mujeres,1000032.0,2351761.0,42.52268832
2020,4,Oaxaca,Hombres,1086070.0,1401522.0,77.4921835
2020,4,Oaxaca,Mujeres,777524.0,1686012.0,46.1161605
2020,4,Puebla,Hombres,1656774.0,2358323.0,70.25220888
2020,4,Puebla,Mujeres,1120054.0,2623006.0,42.70116042
2020,4,Querétaro,Hombres,592067.0,875049.0,67.66101098
2020,4,Querétaro,Mujeres,394081.0,992255.0,39.71569808
2020,4,Quintana Roo,Hombres,503045.0,704965.0,71.35744328
2020,4,Quintana Roo,Mujeres,302166.0,723667.0,41.75484028
2020,4,San Luis Potosí,Hombres,747866.0,1027809.0,72.76313011
2020,4,San Luis Potosí,Mujeres,460064.0,1146102.0,40.14162788
2020,4,Sinaloa,Hombres,782475.0,1134250.0,68.98611417
2020,4,Sinaloa,Mujeres,484877.0,1215943.0,39.87662251
2020,4,Sonora,Hombres,795041.0,1116774.0,71.19085867
2020,4,Sonora,Mujeres,531834.0,1166451.0,45.59419984
2020,4,Tabasco,Hombres,560422.0,847394.0,66.1347614
2020,4,Tabasco,Mujeres,305871.0,935494.0,32.69620115
2020,4,Tamaulipas,Hombres,918209.0,1275180.0,72.00622657
2020,4,Tamaulipas,Mujeres,627054.0,1451051.0,43.21378091
2020,4,Tlaxcala,Hombres,341866.0,468103.0,73.03221727
2020,4,Tlaxcala,Mujeres,228453.0,542945.0,42.0766376
2020,4,Veracruz,Hombres,2000712.0,2842562.0,70.38411123
2020,4,Veracruz,Mujeres,1187922.0,3354988.0,35.40763782
2020,4,Yucatán,Hombres,704385.0,906326.0,77.71872373
2020,4,Yucatán,Mujeres,426234.0,905621.0,47.06538386
2020,4,Zacatecas,Hombres,424190.0,551768.0,76.87832567
2020,4,Zacatecas,Mujeres,251030.0,633191.0,39.64522553
2021,1,Nacional,Hombres,32671161.0,46056801.0,70.93667013
2021,1,Nacional,Mujeres,20302109.0,50884068.0,39.89875377
2021,1,Aguascalientes,Hombres,360857.0,508708.0,70.93597899
2021,1,Aguascalientes,Mujeres,235035.0,560580.0,41.92711121
2021,1,Baja California,Hombres,1022533.0,1447993.0,70.61726127
2021,1,Baja California,Mujeres,665201.0,1502493.0,44.27315136
2021,1,Baja California Sur,Hombres,225860.0,308826.0,73.13503397
2021,1,Baja California Sur,Mujeres,157493.0,313559.0,50.22754888
2021,1,Campeche,Hombres,267095.0,340949.0,78.33869582
2021,1,Campeche,Mujeres,158925.0,363417.0,43.73075558
2021,1,Coahuila,Hombres,837300.0,1174504.0,71.28966781
2021,1,Coahuila,Mujeres,509519.0,1218632.0,41.81073532
2021,1,Colima,Hombres,202119.0,275964.0,73.24107492
2021,1,Colima,Mujeres,151435.0,298018.0,50.81404479
2021,1,Chiapas,Hombres,1439906.0,1826701.0,78.82548923
2021,1,Chiapas,Mujeres,623719.0,2058473.0,30.30008166
2021,1,Chihuahua,Hombres,989290.0,1381158.0,71.62757628
2021,1,Chihuahua,Mujeres,615485.0,1471520.0,41.82647874
2021,1,Ciudad de México,Hombres,2178955.0,3578061.0,60.8976482
2021,1,Ciudad de México,Mujeres,1691499.0,4168688.0,40.57629163
2021,1,Durango,Hombres,474551.0,651707.0,72.81661851
2021,1,Durango,Mujeres,295678.0,716125.0,41.28860185
2021,1,Guanajuato,Hombres,1541905.0,2158728.0,71.42655304
2021,1,Guanajuato,Mujeres,983717.0,2454788.0,40.07339941
2021,1,Guerrero,Hombres,841783.0,1200946.0,70.09332643
2021,1,Guerrero,Mujeres,550204.0,1370073.0,40.15873607
2021,1,Hidalgo,Hombres,747911.0,1096386.0,68.21602976
2021,1,Hidalgo,Mujeres,481089.0,1268722.0,37.91918166
2021,1,Jalisco,Hombres,2265715.0,3045117.0,74.40485866
2021,1,Jalisco,Mujeres,1469881.0,3357141.0,43.78371358
2021,1,México,Hombres,4288623.0,6367559.0,67.35113094
2021,1,México,Mujeres,2495659.0,6886758.0,36.23851746
2021,1,Michoacán,Hombres,1238187.0,1665216.0,74.35593941
2021,1,Michoacán,Mujeres,700920.0,1867442.0,37.53369583
2021,1,Morelos,Hombres,479895.0,730928.0,65.65557757
2021,1,Morelos,Mujeres,326755.0,841105.0,38.84830075
2021,1,Nayarit,Hombres,388965.0,472635.0,82.29712146
2021,1,Nayarit,Mujeres,245333.0,471956.0,51.9821763
2021,1,Nuevo León,Hombres,1671629.0,2350728.0,71.11111962
2021,1,Nuevo León,Mujeres,977876.0,2372962.0,41.20908805
2021,1,Oaxaca,Hombres,1044482.0,1378077.0,75.79271695
2021,1,Oaxaca,Mujeres,779042.0,1695446.0,45.9490895
2021,1,Puebla,Hombres,1741936.0,2344260.0,74.30643359
2021,1,Puebla,Mujeres,1035862.0,2635156.0,39.30932362
2021,1,Querétaro,Hombres,605485.0,878979.0,68.88503593
2021,1,Querétaro,Mujeres,354855.0,976676.0,36.33292924
2021,1,Quintana Roo,Hombres,529298.0,721996.0,73.31037845
2021,1,Quintana Roo,Mujeres,314324.0,718760.0,43.73142635
2021,1,San Luis Potosí,Hombres,721089.0,1003561.0,71.85303136
2021,1,San Luis Potosí,Mujeres,474656.0,1167698.0,40.6488664
2021,1,Sinaloa,Hombres,816468.0,1163407.0,70.1790517
2021,1,Sinaloa,Mujeres,498803.0,1181205.0,42.22831769
2021,1,Sonora,Hombres,773422.0,1092710.0,70.7801704
2021,1,Sonora,Mujeres,523660.0,1164440.0,44.97097317
2021,1,Tabasco,Hombres,582050.0,835695.0,69.64861582
2021,1,Tabasco,Mujeres,327375.0,920047.0,35.58242133
2021,1,Tamaulipas,Hombres,922630.0,1287625.0,71.65362586
2021,1,Tamaulipas,Mujeres,602904.0,1439701.0,41.87702863
2021,1,Tlaxcala,Hombres,328483.0,468903.0,70.05350787
2021,1,Tlaxcala,Mujeres,222910.0,543702.0,40.99856171
2021,1,Veracruz,Hombres,2040458.0,2853297.0,71.51228912
2021,1,Veracruz,Mujeres,1130648.0,3320495.0,34.05058583
2021,1,Yucatán,Hombres,691383.0,890589.0,77.63210639
2021,1,Yucatán,Mujeres,457081.0,923128.0,49.51436854
2021,1,Zacatecas,Hombres,410898.0,554888.0,74.05061922
2021,1,Zacatecas,Mujeres,244566.0,635162.0,38.50450751
2021,2,Nacional,Hombres,33577390.0,46213616.0,72.65691999
2021,2,Nacional,Mujeres,21665358.0,51449144.0,42.11023997
2021,2,Aguascalientes,Hombres,361768.0,511761.0,70.69081075
2021,2,Aguascalientes,Mujeres,245633.0,564804.0,43.48995404
2021,2,Baja California,Hombres,1073704.0,1490165.0,72.05269215
2021,2,Baja California,Mujeres,690783.0,1514323.0,45.61662208
2021,2,Baja California Sur,Hombres,240077.0,312281.0,76.87851646
2021,2,Baja California Sur,Mujeres,167822.0,321138.0,52.2585306
2021,2,Campeche,Hombres,265849.0,339557.0,78.29289339
2021,2,Campeche,Mujeres,164524.0,363162.0,45.30319802
2021,2,Coahuila,Hombres,865450.0,1175471.0,73.62580617
2021,2,Coahuila,Mujeres,530787.0,1235737.0,42.95307173
2021,2,Colima,Hombres,211359.0,276381.0,76.47378076
2021,2,Colima,Mujeres,157548.0,297380.0,52.97868048
2021,2,Chiapas,Hombres,1518756.0,1859486.0,81.6761191
2021,2,Chiapas,Mujeres,678717.0,2093765.0,32.41610209
2021,2,Chihuahua,Hombres,1033093.0,1402793.0,73.6454345
2021,2,Chihuahua,Mujeres,644660.0,1478733.0,43.59542933
2021,2,Ciudad de México,Hombres,2344779.0,3610346.0,64.94610212
2021,2,Ciudad de México,Mujeres,1772648.0,4151850.0,42.69537676
2021,2,Durango,Hombres,494567.0,665339.0,74.33308434
2021,2,Durango,Mujeres,309859.0,708108.0,43.75872042
2021,2,Guanajuato,Hombres,1569758.0,2155928.0,72.81124416
2021,2,Guanajuato,Mujeres,1073672.0,2504609.0,42.86784883
2021,2,Guerrero,Hombres,900449.0,1202031.0,74.91063042
2021,2,Guerrero,Mujeres,607810.0,1389008.0,43.75856727
2021,2,Hidalgo,Hombres,785968.0,1084042.0,72.50346389
2021,2,Hidalgo,Mujeres,510694.0,1288515.0,39.63430771
2021,2,Jalisco,Hombres,2313882.0,3042102.0,76.06194664
2021,2,Jalisco,Mujeres,1510818.0,3383746.0,44.64927332
2021,2,México,Hombres,4407976.0,6328577.0,69.65192965
2021,2,México,Mujeres,2868904.0,7082243.0,40.50840955
2021,2,Michoacán,Hombres,1237056.0,1682986.0,73.50364174
2021,2,Michoacán,Mujeres,764268.0,1896982.0,40.28862688
2021,2,Morelos,Hombres,506067.0,740170.0,68.37172541
2021,2,Morelos,Mujeres,327362.0,826954.0,39.58648244
2021,2,Nayarit,Hombres,382771.0,470191.0,81.40755565
2021,2,Nayarit,Mujeres,226774.0,457074.0,49.61428565
2021,2,Nuevo León,Hombres,1715471.0,2337845.0,73.37830352
2021,2,Nuevo León,Mujeres,1051010.0,2377674.0,44.20328439
2021,2,Oaxaca,Hombres,1056486.0,1401945.0,75.3585911
2021,2,Oaxaca,Mujeres,758070.0,1715923.0,44.1785558
2021,2,Puebla,Hombres,1730598.0,2304379.0,75.10040666
2021,2,Puebla,Mujeres,1173697.0,2694528.0,43.5585379
2021,2,Querétaro,Hombres,599934.0,875434.0,68.52989489
2021,2,Querétaro,Mujeres,392300.0,985952.0,39.78895524
2021,2,Quintana Roo,Hombres,548727.0,730445.0,75.12228847
2021,2,Quintana Roo,Mujeres,314762.0,725765.0,43.36968578
2021,2,San Luis Potosí,Hombres,757157.0,1032437.0,73.33687189
2021,2,San Luis Potosí,Mujeres,487772.0,1146220.0,42.55483241
2021,2,Sinaloa,Hombres,823637.0,1168285.0,70.49966404
2021,2,Sinaloa,Mujeres,509314.0,1212132.0,42.01803104
2021,2,Sonora,Hombres,806040.0,1095358.0,73.58690036
2021,2,Sonora,Mujeres,554870.0,1175867.0,47.18815989
2021,2,Tabasco,Hombres,607914.0,840330.0,72.3422941
2021,2,Tabasco,Mujeres,332013.0,918114.0,36.1625027
2021,2,Tamaulipas,Hombres,943322.0,1299959.0,72.56551937
2021,2,Tamaulipas,Mujeres,653412.0,1438868.0,45.41153184
2021,2,Tlaxcala,Hombres,343626.0,471365.0,72.90019412
2021,2,Tlaxcala,Mujeres,244199.0,542352.0,45.02592412
2021,2,Veracruz,Hombres,2044225.0,2888330.0,70.77532692
2021,2,Veracruz,Mujeres,1211893.0,3385551.0,35.79603438
2021,2,Yucatán,Hombres,679811.0,873130.0,77.85908169
2021,2,Yucatán,Mujeres,479285.0,941844.0,50.88793898
2021,2,Zacatecas,Hombres,407113.0,544767.0,74.73158249
2021,2,Zacatecas,Mujeres,249478.0,630223.0,39.58567047
2021,3,Nacional,Hombres,34000830.0,46458594.0,73.18523242
2021,3,Nacional,Mujeres,21835400.0,51659777.0,42.26770085
2021,3,Aguascalientes,Hombres,374199.0,518235.0,72.20643145
2021,3,Aguascalientes,Mujeres,245871.0,576134.0,42.6760094
2021,3,Baja California,Hombres,1073235.0,1484357.0,72.30302414
2021,3,Baja California,Mujeres,688166.0,1504282.0,45.7471405
2021,3,Baja California Sur,Hombres,240654.0,320999.0,74.97032701
2021,3,Baja California Sur,Mujeres,165678.0,314179.0,52.73363274
2021,3,Campeche,Hombres,263849.0,341410.0,77.28215342
2021,3,Campeche,Mujeres,154303.0,365108.0,42.26228951
2021,3,Coahuila,Hombres,875940.0,1195733.0,73.25548429
2021,3,Coahuila,Mujeres,539504.0,1244134.0,43.36381772
2021,3,Colima,Hombres,218747.0,285669.0,76.57358691
2021,3,Colima,Mujeres,164391.0,304315.0,54.02001216
2021,3,Chiapas,Hombres,1478728.0,1825799.0,80.99073337
2021,3,Chiapas,Mujeres,620083.0,2090308.0,29.66467143
2021,3,Chihuahua,Hombres,1058280.0,1409631.0,75.07496643
2021,3,Chihuahua,Mujeres,662774.0,1481330.0,44.74181985
2021,3,Ciudad de México,Hombres,2423314.0,3617904.0,66.98115815
2021,3,Ciudad de México,Mujeres,1970545.0,4174088.0,47.20899511
2021,3,Durango,Hombres,490296.0,649462.0,75.49263852
2021,3,Durango,Mujeres,316569.0,711682.0,44.48180508
2021,3,Guanajuato,Hombres,1593259.0,2157225.0,73.85687631
2021,3,Guanajuato,Mujeres,1083775.0,2507984.0,43.21299498
2021,3,Guerrero,Hombres,919048.0,1203737.0,76.34956805
2021,3,Guerrero,Mujeres,583431.0,1390583.0,41.95585593
2021,3,Hidalgo,Hombres,784473.0,1089769.0,71.98525559
2021,3,Hidalgo,Mujeres,552921.0,1296776.0,42.63812717
2021,3,Jalisco,Hombres,2335109.0,3091885.0,75.52379859
2021,3,Jalisco,Mujeres,1490308.0,3389451.0,43.96900855
2021,3,México,Hombres,4603612.0,6410061.0,71.81853652
2021,3,México,Mujeres,2889887.0,7131686.0,40.52179246
2021,3,Michoacán,Hombres,1312219.0,1719561.0,76.31127945
2021,3,Michoacán,Mujeres,813399.0,1925912.0,42.23448423
2021,3,Morelos,Hombres,506233.0,731022.0,69.25003625
2021,3,Morelos,Mujeres,330510.0,834718.0,39.59540827
2021,3,Nayarit,Hombres,341802.0,448281.0,76.24726455
2021,3,Nayarit,Mujeres,238561.0,480507.0,49.64776788
2021,3,Nuevo León,Hombres,1712519.0,2331632.0,73.44722495
2021,3,Nuevo León,Mujeres,1021720.0,2366014.0,43.18317643
2021,3,Oaxaca,Hombres,1041786.0,1414532.0,73.64881106
2021,3,Oaxaca,Mujeres,710915.0,1694889.0,41.94463472
2021,3,Puebla,Hombres,1709317.0,2288642.0,74.6869541
2021,3,Puebla,Mujeres,1163761.0,2729882.0,42.63045069
2021,3,Querétaro,Hombres,622991.0,871342.0,71.4978734
2021,3,Querétaro,Mujeres,405415.0,1005113.0,40.33526579
2021,3,Quintana Roo,Hombres,559368.0,721732.0,77.50356088
2021,3,Quintana Roo,Mujeres,327498.0,738338.0,44.35610791
2021,3,San Luis Potosí,Hombres,750776.0,1007924.0,74.48736214
2021,3,San Luis Potosí,Mujeres,505911.0,1149208.0,44.02257903
2021,3,Sinaloa,Hombres,789334.0,1133947.0,69.60942619
2021,3,Sinaloa,Mujeres,518560.0,1248668.0,41.52905336
2021,3,Sonora,Hombres,813041.0,1112641.0,73.07307568
2021,3,Sonora,Mujeres,565382.0,1182703.0,47.80422473
2021,3,Tabasco,Hombres,602062.0,857151.0,70.23989939
2021,3,Tabasco,Mujeres,340762.0,951747.0,35.80384283
2021,3,Tamaulipas,Hombres,956434.0,1318912.0,72.51689271
2021,3,Tamaulipas,Mujeres,644108.0,1437980.0,44.79255622
2021,3,Tlaxcala,Hombres,348470.0,473622.0,73.57555181
2021,3,Tlaxcala,Mujeres,243921.0,540733.0,45.10932383
2021,3,Veracruz,Hombres,2095032.0,2989375.0,70.08260924
2021,3,Veracruz,Mujeres,1172087.0,3322799.0,35.2740867
2021,3,Yucatán,Hombres,685362.0,888159.0,77.16658841
2021,3,Yucatán,Mujeres,444683.0,933291.0,47.64676826
2021,3,Zacatecas,Hombres,421341.0,548243.0,76.85296483
2021,3,Zacatecas,Mujeres,260001.0,635235.0,40.92989209
2021,4,Nacional,Hombres,34289260.0,46539862.0,73.67718452
2021,4,Nacional,Mujeres,22321951.0,51944490.0,42.97270221
2021,4,Aguascalientes,Hombres,378317.0,522505.0,72.4044746
2021,4,Aguascalientes,Mujeres,252380.0,583485.0,43.25389684
2021,4,Baja California,Hombres,1086268.0,1489903.0,72.90863902
2021,4,Baja California,Mujeres,703836.0,1507499.0,46.6889862
2021,4,Baja California Sur,Hombres,251012.0,324412.0,77.37444977
2021,4,Baja California Sur,Mujeres,166622.0,315875.0,52.74934705
2021,4,Campeche,Hombres,263216.0,345020.0,76.29007014
2021,4,Campeche,Mujeres,157884.0,369835.0,42.69038896
2021,4,Coahuila,Hombres,869610.0,1191126.0,73.00738965
2021,4,Coahuila,Mujeres,552104.0,1268953.0,43.50862483
2021,4,Colima,Hombres,223188.0,286285.0,77.96007475
2021,4,Colima,Mujeres,166247.0,305384.0,54.43867393
2021,4,Chiapas,Hombres,1448841.0,1785725.0,81.13460919
2021,4,Chiapas,Mujeres,709564.0,2118714.0,33.49031535
2021,4,Chihuahua,Hombres,1050801.0,1408278.0,74.61602042
2021,4,Chihuahua,Mujeres,675538.0,1477525.0,45.72091843
2021,4,Ciudad de México,Hombres,2482984.0,3635935.0,68.2901097
2021,4,Ciudad de México,Mujeres,1982122.0,4152856.0,47.72912906
2021,4,Durango,Hombres,490190.0,649779.0,75.43949558
2021,4,Durango,Mujeres,317145.0,720481.0,44.01850986
2021,4,Guanajuato,Hombres,1632693.0,2190888.0,74.52197465
2021,4,Guanajuato,Mujeres,1057021.0,2512633.0,42.06826067
2021,4,Guerrero,Hombres,909289.0,1195162.0,76.08081582
2021,4,Guerrero,Mujeres,575900.0,1398320.0,41.18513645
2021,4,Hidalgo,Hombres,801863.0,1087132.0,73.75948827
2021,4,Hidalgo,Mujeres,565987.0,1324894.0,42.71941755
2021,4,Jalisco,Hombres,2398692.0,3139188.0,76.41122481
2021,4,Jalisco,Mujeres,1525920.0,3374601.0,45.21779019
2021,4,México,Hombres,4613785.0,6373953.0,72.38498621
2021,4,México,Mujeres,2996155.0,7219325.0,41.50187171
2021,4,Michoacán,Hombres,1305111.0,1717564.0,75.98616413
2021,4,Michoacán,Mujeres,805822.0,1947894.0,41.36888352
2021,4,Morelos,Hombres,493277.0,725360.0,68.00443918
2021,4,Morelos,Mujeres,337105.0,836341.0,40.30712353
2021,4,Nayarit,Hombres,350322.0,454275.0,77.11672445
2021,4,Nayarit,Mujeres,243607.0,481886.0,50.55282785
2021,4,Nuevo León,Hombres,1724947.0,2342064.0,73.65072005
2021,4,Nuevo León,Mujeres,1059373.0,2391633.0,44.29496499
2021,4,Oaxaca,Hombres,1066764.0,1437347.0,74.2175689
2021,4,Oaxaca,Mujeres,759508.0,1707383.0,44.48375086
2021,4,Puebla,Hombres,1719797.0,2318044.0,74.19173234
2021,4,Puebla,Mujeres,1207987.0,2723270.0,44.35795937
2021,4,Querétaro,Hombres,596115.0,869760.0,68.53787252
2021,4,Querétaro,Mujeres,403449.0,1014296.0,39.77625861
2021,4,Quintana Roo,Hombres,549514.0,712104.0,77.1676609
2021,4,Quintana Roo,Mujeres,346470.0,747886.0,46.32657918
2021,4,San Luis Potosí,Hombres,755367.0,1023312.0,73.81590365
2021,4,San Luis Potosí,Mujeres,516339.0,1153959.0,44.74500394
2021,4,Sinaloa,Hombres,826615.0,1177182.0,70.21981308
2021,4,Sinaloa,Mujeres,515768.0,1251391.0,41.21557531
2021,4,Sonora,Hombres,816760.0,1094364.0,74.633303
2021,4,Sonora,Mujeres,582521.0,1182765.0,49.25078101
2021,4,Tabasco,Hombres,613959.0,857013.0,71.63940337
2021,4,Tabasco,Mujeres,339762.0,959196.0,35.42154054
2021,4,Tamaulipas,Hombres,971548.0,1336113.0,72.71450843
2021,4,Tamaulipas,Mujeres,656539.0,1420943.0,46.20445718
2021,4,Tlaxcala,Hombres,349772.0,471531.0,74.17794376
2021,4,Tlaxcala,Mujeres,245157.0,544462.0,45.02738483
2021,4,Veracruz,Hombres,2131832.0,2929842.0,72.76269505
2021,4,Veracruz,Mujeres,1151409.0,3347312.0,34.39801847
2021,4,Yucatán,Hombres,689720.0,895597.0,77.01231692
2021,4,Yucatán,Mujeres,476803.0,940224.0,50.71163893
2021,4,Zacatecas,Hombres,427091.0,553099.0,77.21782176
2021,4,Zacatecas,Mujeres,269907.0,643269.0,41.95865182
2022,1,Nacional,Hombres,33997934.0,46496943.0,73.11864352
2022,1,Nacional,Mujeres,22081189.0,52383921.0,42.15260824
2022,1,Aguascalientes,Hombres,379297.0,520126.0,72.92406071
2022,1,Aguascalientes,Mujeres,245441.0,587667.0,41.76531948
2022,1,Baja California,Hombres,1062402.0,1458742.0,72.83001381
2022,1,Baja California,Mujeres,707841.0,1543601.0,45.85647457
2022,1,Baja California Sur,Hombres,248239.0,325547.0,76.25289129
2022,1,Baja California Sur,Mujeres,172527.0,319558.0,53.98926017
2022,1,Campeche,Hombres,264073.0,346260.0,76.26436782
2022,1,Campeche,Mujeres,158618.0,370879.0,42.76812653
2022,1,Coahuila,Hombres,868646.0,1193023.0,72.81049904
2022,1,Coahuila,Mujeres,545222.0,1271437.0,42.88234494
2022,1,Colima,Hombres,221932.0,287822.0,77.10737887
2022,1,Colima,Mujeres,158110.0,308176.0,51.30509839
2022,1,Chiapas,Hombres,1462738.0,1800826.0,81.22594854
2022,1,Chiapas,Mujeres,641490.0,2143345.0,29.92938608
2022,1,Chihuahua,Hombres,1041952.0,1394485.0,74.71948425
2022,1,Chihuahua,Mujeres,648005.0,1498934.0,43.2310562
2022,1,Ciudad de México,Hombres,2439094.0,3604167.0,67.67427813
2022,1,Ciudad de México,Mujeres,1946624.0,4148738.0,46.92087088
2022,1,Durango,Hombres,482340.0,650477.0,74.15173788
2022,1,Durango,Mujeres,309916.0,723405.0,42.84128531
2022,1,Guanajuato,Hombres,1641914.0,2230022.0,73.62770412
2022,1,Guanajuato,Mujeres,1062668.0,2536352.0,41.89749688
2022,1,Guerrero,Hombres,819846.0,1151278.0,71.21181852
2022,1,Guerrero,Mujeres,532676.0,1410268.0,37.7712605
2022,1,Hidalgo,Hombres,782465.0,1074704.0,72.80748932
2022,1,Hidalgo,Mujeres,559231.0,1353330.0,41.32258946
2022,1,Jalisco,Hombres,2388048.0,3159598.0,75.58075426
2022,1,Jalisco,Mujeres,1555679.0,3394172.0,45.83382928
2022,1,México,Hombres,4547285.0,6405390.0,70.99153994
2022,1,México,Mujeres,2987010.0,7247583.0,41.21387779
2022,1,Michoacán,Hombres,1327601.0,1719938.0,77.18888704
2022,1,Michoacán,Mujeres,840426.0,1990528.0,42.22125989
2022,1,Morelos,Hombres,496848.0,720641.0,68.94528621
2022,1,Morelos,Mujeres,336469.0,838691.0,40.1183511
2022,1,Nayarit,Hombres,349694.0,454335.0,76.96831633
2022,1,Nayarit,Mujeres,245361.0,488414.0,50.23627496
2022,1,Nuevo León,Hombres,1702601.0,2338920.0,72.79432388
2022,1,Nuevo León,Mujeres,1034214.0,2397746.0,43.13275885
2022,1,Oaxaca,Hombres,1049087.0,1405195.0,74.65775213
2022,1,Oaxaca,Mujeres,805721.0,1714300.0,47.0
2022,1,Puebla,Hombres,1778065.0,2358396.0,75.39297896
2022,1,Puebla,Mujeres,1151959.0,2738658.0,42.06290088
2022,1,Querétaro,Hombres,618671.0,885964.0,69.83026398
2022,1,Querétaro,Mujeres,396400.0,1030304.0,38.47408144
2022,1,Quintana Roo,Hombres,561180.0,726852.0,77.2069142
2022,1,Quintana Roo,Mujeres,350473.0,753123.0,46.53595761
2022,1,San Luis Potosí,Hombres,761063.0,1026592.0,74.13490462
2022,1,San Luis Potosí,Mujeres,490579.0,1159657.0,42.3038019
2022,1,Sinaloa,Hombres,829897.0,1166042.0,71.17213617
2022,1,Sinaloa,Mujeres,506835.0,1267854.0,39.9758174
2022,1,Sonora,Hombres,828797.0,1119645.0,74.02319485
2022,1,Sonora,Mujeres,549549.0,1188661.0,46.23260963
2022,1,Tabasco,Hombres,624502.0,847159.0,73.71721247
2022,1,Tabasco,Mujeres,350785.0,956569.0,36.67116538
2022,1,Tamaulipas,Hombres,953568.0,1324435.0,71.9980973
2022,1,Tamaulipas,Mujeres,624871.0,1426875.0,43.79297416
2022,1,Tlaxcala,Hombres,352261.0,477184.0,73.8207903
2022,1,Tlaxcala,Mujeres,241052.0,549446.0,43.87182726
2022,1,Veracruz,Hombres,2020105.0,2875764.0,70.24585467
2022,1,Veracruz,Mujeres,1190733.0,3428391.0,34.73154025
2022,1,Yucatán,Hombres,691397.0,899109.0,76.89801793
2022,1,Yucatán,Mujeres,478943.0,949101.0,50.46280638
2022,1,Zacatecas,Hombres,402326.0,548305.0,73.37631428
2022,1,Zacatecas,Mujeres,255761.0,648158.0,39.45966878
2022,2,Nacional,Hombres,34528782.0,46636973.0,74.03735658
2022,2,Nacional,Mujeres,22891895.0,52424004.0,43.66681912
2022,2,Aguascalientes,Hombres,376342.0,521623.0,72.14827567
2022,2,Aguascalientes,Mujeres,249515.0,584890.0,42.66015832
2022,2,Baja California,Hombres,1077088.0,1469233.0,73.30954314
2022,2,Baja California,Mujeres,729355.0,1542095.0,47.29637279
2022,2,Baja California Sur,Hombres,255006.0,324614.0,78.55668579
2022,2,Baja California Sur,Mujeres,175069.0,321326.0,54.48329734
2022,2,Campeche,Hombres,265709.0,348472.0,76.24974173
2022,2,Campeche,Mujeres,164171.0,371060.0,44.24378807
2022,2,Coahuila,Hombres,884845.0,1192879.0,74.17726358
2022,2,Coahuila,Mujeres,569946.0,1280128.0,44.52257899
2022,2,Colima,Hombres,222650.0,287133.0,77.5424629
2022,2,Colima,Mujeres,162460.0,305245.0,53.22282101
2022,2,Chiapas,Hombres,1455679.0,1825702.0,79.73256315
2022,2,Chiapas,Mujeres,686932.0,2164376.0,31.73810835
2022,2,Chihuahua,Hombres,1085566.0,1415228.0,76.70608552
2022,2,Chihuahua,Mujeres,674541.0,1487869.0,45.33604773
2022,2,Ciudad de México,Hombres,2542214.0,3631236.0,70.00960554
2022,2,Ciudad de México,Mujeres,1992162.0,4163416.0,47.84921805
2022,2,Durango,Hombres,492900.0,657481.0,74.96794584
2022,2,Durango,Mujeres,315431.0,717578.0,43.95773003
2022,2,Guanajuato,Hombres,1620371.0,2208501.0,73.36972
2022,2,Guanajuato,Mujeres,1125321.0,2530983.0,44.46181582
2022,2,Guerrero,Hombres,895303.0,1192265.0,75.09261783
2022,2,Guerrero,Mujeres,602049.0,1414874.0,42.55142154
2022,2,Hidalgo,Hombres,788991.0,1079656.0,73.07799892
2022,2,Hidalgo,Mujeres,597084.0,1336991.0,44.65878977
