periodo,trimestre,entidad_federativa,sexo,poblacion_ocupada_asalariada,poblacion_ocupada,tasa_trabajo_asalariado
2019,4,Puebla,Mujeres,636078.0,1151338.0,55.24685192
2019,4,Querétaro,Hombres,387734.0,576569.0,67.24849931
2019,4,Querétaro,Mujeres,267972.0,371377.0,72.15632632
2019,4,Quintana Roo,Hombres,367271.0,549267.0,66.86565914
2019,4,Quintana Roo,Mujeres,243233.0,347814.0,69.93191763
2019,4,San Luis Potosí,Hombres,482822.0,752205.0,64.18755525
2019,4,San Luis Potosí,Mujeres,306578.0,463801.0,66.10119426
2019,4,Sinaloa,Hombres,517843.0,825789.0,62.708876
2019,4,Sinaloa,Mujeres,392235.0,548776.0,71.47451784
2019,4,Sonora,Hombres,583496.0,821733.0,71.00797948
2019,4,Sonora,Mujeres,411740.0,562424.0,73.20811345
2019,4,Tabasco,Hombres,389723.0,616416.0,63.22402404
2019,4,Tabasco,Mujeres,206480.0,348045.0,59.32566191
2019,4,Tamaulipas,Hombres,660088.0,946036.0,69.77408894
2019,4,Tamaulipas,Mujeres,462645.0,635513.0,72.79866816
2019,4,Tlaxcala,Hombres,225530.0,350753.0,64.29880856
2019,4,Tlaxcala,Mujeres,151643.0,239820.0,63.23200734
2019,4,Veracruz,Hombres,1214816.0,2038640.0,59.58953028
2019,4,Veracruz,Mujeres,670433.0,1169837.0,57.30995002
2019,4,Yucatán,Hombres,439249.0,680960.0,64.50437617
2019,4,Yucatán,Mujeres,279045.0,447510.0,62.35503117
2019,4,Zacatecas,Hombres,265469.0,419003.0,63.35730293
2019,4,Zacatecas,Mujeres,157733.0,249180.0,63.30082671
2020,1,Nacional,Hombres,21442477.0,33275583.0,64.43907234
2020,1,Nacional,Mujeres,14454777.0,21782867.0,66.35846879
2020,1,Aguascalientes,Hombres,280277.0,370490.0,75.65035494
2020,1,Aguascalientes,Mujeres,189948.0,240465.0,78.99195309
2020,1,Baja California,Hombres,720403.0,1036482.0,69.50463201
2020,1,Baja California,Mujeres,513241.0,682590.0,75.19023132
2020,1,Baja California Sur,Hombres,170180.0,236951.0,71.82075619
2020,1,Baja California Sur,Mujeres,120172.0,161156.0,74.56874085
2020,1,Campeche,Hombres,147613.0,256874.0,57.46513855
2020,1,Campeche,Mujeres,94148.0,158090.0,59.55341894
2020,1,Coahuila,Hombres,651829.0,826101.0,78.90427442
2020,1,Coahuila,Mujeres,400355.0,503269.0,79.55089624
2020,1,Colima,Hombres,140932.0,209597.0,67.23951202
2020,1,Colima,Mujeres,103114.0,150738.0,68.40610861
2020,1,Chiapas,Hombres,587399.0,1406272.0,41.76994209
2020,1,Chiapas,Mujeres,326128.0,638334.0,51.09049494
2020,1,Chihuahua,Hombres,742311.0,1003406.0,73.97912709
2020,1,Chihuahua,Mujeres,531286.0,660483.0,80.43901206
2020,1,Ciudad de México,Hombres,1614638.0,2465825.0,65.48064035
2020,1,Ciudad de México,Mujeres,1444833.0,1973770.0,73.20169017
2020,1,Durango,Hombres,323069.0,472832.0,68.32638231
2020,1,Durango,Mujeres,195121.0,290115.0,67.25643279
2020,1,Guanajuato,Hombres,1060431.0,1530534.0,69.28503385
2020,1,Guanajuato,Mujeres,751938.0,1063511.0,70.70335897
2020,1,Guerrero,Hombres,419245.0,892136.0,46.99339563
2020,1,Guerrero,Mujeres,284300.0,600393.0,47.35231757
2020,1,Hidalgo,Hombres,502810.0,784579.0,64.08659931
2020,1,Hidalgo,Mujeres,318847.0,525820.0,60.63805104
2020,1,Jalisco,Hombres,1577139.0,2274698.0,69.33399511
2020,1,Jalisco,Mujeres,1098149.0,1511244.0,72.66523473
2020,1,México,Hombres,2950791.0,4402117.0,67.03118068
2020,1,México,Mujeres,1898954.0,2834063.0,67.00465021
2020,1,Michoacán,Hombres,759258.0,1275082.0,59.54581745
2020,1,Michoacán,Mujeres,463299.0,806302.0,57.45973593
2020,1,Morelos,Hombres,312126.0,504204.0,61.90470524
2020,1,Morelos,Mujeres,225393.0,346821.0,64.98827926
2020,1,Nayarit,Hombres,191782.0,333575.0,57.49291763
2020,1,Nayarit,Mujeres,152333.0,242376.0,62.84986962
2020,1,Nuevo León,Hombres,1258885.0,1648632.0,76.35936947
2020,1,Nuevo León,Mujeres,765688.0,1007925.0,75.9667634
2020,1,Oaxaca,Hombres,475368.0,1000669.0,47.50501914
2020,1,Oaxaca,Mujeres,306974.0,769004.0,39.91838794
2020,1,Puebla,Hombres,1004255.0,1738949.0,57.75068734
2020,1,Puebla,Mujeres,663232.0,1157934.0,57.27718506
2020,1,Querétaro,Hombres,411892.0,608112.0,67.73291762
2020,1,Querétaro,Mujeres,279999.0,390153.0,71.76646085
2020,1,Quintana Roo,Hombres,369351.0,551422.0,66.98154952
2020,1,Quintana Roo,Mujeres,247534.0,344036.0,71.95002849
2020,1,San Luis Potosí,Hombres,494172.0,754259.0,65.51754769
2020,1,San Luis Potosí,Mujeres,312789.0,468571.0,66.75381106
2020,1,Sinaloa,Hombres,511017.0,821396.0,62.21323211
2020,1,Sinaloa,Mujeres,390560.0,544767.0,71.69303574
2020,1,Sonora,Hombres,577312.0,817938.0,70.58138881
2020,1,Sonora,Mujeres,403323.0,536046.0,75.24037116
2020,1,Tabasco,Hombres,401655.0,620792.0,64.70041495
2020,1,Tabasco,Mujeres,226264.0,369493.0,61.23634277
2020,1,Tamaulipas,Hombres,647251.0,927154.0,69.81051692
2020,1,Tamaulipas,Mujeres,457333.0,627926.0,72.83230827
2020,1,Tlaxcala,Hombres,223412.0,344259.0,64.89648782
2020,1,Tlaxcala,Mujeres,152792.0,241288.0,63.32349723
2020,1,Veracruz,Hombres,1227350.0,2084794.0,58.871524
2020,1,Veracruz,Mujeres,696978.0,1238821.0,56.26139692
2020,1,Yucatán,Hombres,435288.0,673913.0,64.59112675
2020,1,Yucatán,Mujeres,279366.0,450986.0,61.94560363
2020,1,Zacatecas,Hombres,253036.0,401539.0,63.01654385
2020,1,Zacatecas,Mujeres,160386.0,246377.0,65.09779728
2020,2,Nacional,Hombres,17582616.0,35109909.0,50.07878535
2020,2,Nacional,Mujeres,13248680.0,24330851.0,54.45218366
2020,2,Aguascalientes,Hombres,,,
2020,2,Aguascalientes,Mujeres,,,
2020,2,Baja California,Hombres,,,
2020,2,Baja California,Mujeres,,,
2020,2,Baja California Sur,Hombres,,,
2020,2,Baja California Sur,Mujeres,,,
2020,2,Campeche,Hombres,,,
2020,2,Campeche,Mujeres,,,
2020,2,Coahuila,Hombres,,,
2020,2,Coahuila,Mujeres,,,
2020,2,Colima,Hombres,,,
2020,2,Colima,Mujeres,,,
2020,2,Chiapas,Hombres,,,
2020,2,Chiapas,Mujeres,,,
2020,2,Chihuahua,Hombres,,,
2020,2,Chihuahua,Mujeres,,,
2020,2,Ciudad de México,Hombres,,,
2020,2,Ciudad de México,Mujeres,,,
2020,2,Durango,Hombres,,,
2020,2,Durango,Mujeres,,,
2020,2,Guanajuato,Hombres,,,
2020,2,Guanajuato,Mujeres,,,
2020,2,Guerrero,Hombres,,,
2020,2,Guerrero,Mujeres,,,
2020,2,Hidalgo,Hombres,,,
2020,2,Hidalgo,Mujeres,,,
2020,2,Jalisco,Hombres,,,
2020,2,Jalisco,Mujeres,,,
2020,2,México,Hombres,,,
2020,2,México,Mujeres,,,
2020,2,Michoacán,Hombres,,,
2020,2,Michoacán,Mujeres,,,
2020,2,Morelos,Hombres,,,
2020,2,Morelos,Mujeres,,,
2020,2,Nayarit,Hombres,,,
2020,2,Nayarit,Mujeres,,,
2020,2,Nuevo León,Hombres,,,
2020,2,Nuevo León,Mujeres,,,
2020,2,Oaxaca,Hombres,,,
2020,2,Oaxaca,Mujeres,,,
2020,2,Puebla,Hombres,,,
2020,2,Puebla,Mujeres,,,
2020,2,Querétaro,Hombres,,,
2020,2,Querétaro,Mujeres,,,
2020,2,Quintana Roo,Hombres,,,
2020,2,Quintana Roo,Mujeres,,,
2020,2,San Luis Potosí,Hombres,,,
2020,2,San Luis Potosí,Mujeres,,,
2020,2,Sinaloa,Hombres,,,
2020,2,Sinaloa,Mujeres,,,
2020,2,Sonora,Hombres,,,
2020,2,Sonora,Mujeres,,,
2020,2,Tabasco,Hombres,,,
2020,2,Tabasco,Mujeres,,,
2020,2,Tamaulipas,Hombres,,,
2020,2,Tamaulipas,Mujeres,,,
2020,2,Tlaxcala,Hombres,,,
2020,2,Tlaxcala,Mujeres,,,
2020,2,Veracruz,Hombres,,,
2020,2,Veracruz,Mujeres,,,
2020,2,Yucatán,Hombres,,,
2020,2,Yucatán,Mujeres,,,
2020,2,Zacatecas,Hombres,,,
2020,2,Zacatecas,Mujeres,,,
2020,3,Nacional,Hombres,20444052.0,31620116.0,64.65520873
2020,3,Nacional,Mujeres,12941207.0,19190597.0,67.43514545
2020,3,Aguascalientes,Hombres,272052.0,359255.0,75.72671222
2020,3,Aguascalientes,Mujeres,173316.0,221810.0,78.1371444
2020,3,Baja California,Hombres,709625.0,991601.0,71.56356236
2020,3,Baja California,Mujeres,513574.0,639674.0,80.28683361
2020,3,Baja California Sur,Hombres,149957.0,205024.0,73.14119323
2020,3,Baja California Sur,Mujeres,100206.0,133457.0,75.08485879
2020,3,Campeche,Hombres,143777.0,240187.0,59.86044207
2020,3,Campeche,Mujeres,78490.0,133692.0,58.70957125
2020,3,Coahuila,Hombres,606211.0,800564.0,75.72299029
2020,3,Coahuila,Mujeres,364115.0,484429.0,75.16374949
2020,3,Colima,Hombres,139372.0,201108.0,69.30206655
2020,3,Colima,Mujeres,88706.0,127752.0,69.43609493
2020,3,Chiapas,Hombres,576654.0,1391193.0,41.45032357
2020,3,Chiapas,Mujeres,288715.0,546271.0,52.85197274
2020,3,Chihuahua,Hombres,738120.0,1010683.0,73.03180127
2020,3,Chihuahua,Mujeres,522170.0,640502.0,81.52511624
2020,3,Ciudad de México,Hombres,1396522.0,2024362.0,68.98578416
2020,3,Ciudad de México,Mujeres,1169428.0,1576632.0,74.17253995
2020,3,Durango,Hombres,329083.0,487751.0,67.469467
2020,3,Durango,Mujeres,197718.0,281166.0,70.32073579
2020,3,Guanajuato,Hombres,990930.0,1510210.0,65.61537799
2020,3,Guanajuato,Mujeres,662998.0,964083.0,68.76980509
2020,3,Guerrero,Hombres,361344.0,888000.0,40.69189189
2020,3,Guerrero,Mujeres,219583.0,534911.0,41.05038034
2020,3,Hidalgo,Hombres,497198.0,770245.0,64.55062999
2020,3,Hidalgo,Mujeres,280098.0,444791.0,62.97294684
2020,3,Jalisco,Hombres,1496010.0,2188167.0,68.36818214
2020,3,Jalisco,Mujeres,1006066.0,1383578.0,72.71480177
2020,3,México,Hombres,2907965.0,4131913.0,70.37817592
2020,3,México,Mujeres,1622954.0,2395541.0,67.74895525
2020,3,Michoacán,Hombres,693240.0,1217440.0,56.94243659
2020,3,Michoacán,Mujeres,415257.0,685439.0,60.5826339
2020,3,Morelos,Hombres,306262.0,482151.0,63.51993463
2020,3,Morelos,Mujeres,210705.0,327746.0,64.28911413
2020,3,Nayarit,Hombres,208122.0,361190.0,57.6211966
2020,3,Nayarit,Mujeres,143775.0,233328.0,61.61926558
2020,3,Nuevo León,Hombres,1180562.0,1616779.0,73.01937989
2020,3,Nuevo León,Mujeres,721167.0,950504.0,75.87206366
2020,3,Oaxaca,Hombres,489120.0,1017380.0,48.07643162
2020,3,Oaxaca,Mujeres,293184.0,728947.0,40.22020805
2020,3,Puebla,Hombres,979348.0,1662146.0,58.9206965
2020,3,Puebla,Mujeres,655828.0,1023305.0,64.08920117
2020,3,Querétaro,Hombres,369851.0,548377.0,67.44465942
2020,3,Querétaro,Mujeres,253398.0,353665.0,71.64915952
2020,3,Quintana Roo,Hombres,300722.0,462919.0,64.9621208
2020,3,Quintana Roo,Mujeres,193110.0,277693.0,69.54082386
2020,3,San Luis Potosí,Hombres,466660.0,734805.0,63.50800553
2020,3,San Luis Potosí,Mujeres,290934.0,429513.0,67.73578448
2020,3,Sinaloa,Hombres,460580.0,727725.0,63.29039129
2020,3,Sinaloa,Mujeres,349907.0,445955.0,78.46240091
2020,3,Sonora,Hombres,513692.0,719597.0,71.38606748
2020,3,Sonora,Mujeres,344334.0,438902.0,78.45350443
2020,3,Tabasco,Hombres,346755.0,552995.0,62.70490692
2020,3,Tabasco,Mujeres,162311.0,267884.0,60.59003151
2020,3,Tamaulipas,Hombres,640421.0,901264.0,71.05809175
2020,3,Tamaulipas,Mujeres,413828.0,567898.0,72.87012809
2020,3,Tlaxcala,Hombres,207757.0,324189.0,64.08514786
2020,3,Tlaxcala,Mujeres,128368.0,205698.0,62.40605159
2020,3,Veracruz,Hombres,1230572.0,1987723.0,61.9086261
2020,3,Veracruz,Mujeres,663640.0,1111957.0,59.68216397
2020,3,Yucatán,Hombres,458359.0,678332.0,67.57148417
2020,3,Yucatán,Mujeres,260055.0,398348.0,65.28337032
2020,3,Zacatecas,Hombres,277209.0,424841.0,65.25005826
2020,3,Zacatecas,Mujeres,153269.0,235526.0,65.0751934
2020,4,Nacional,Hombres,21117249.0,32457256.0,65.06171994
2020,4,Nacional,Mujeres,13710219.0,20666815.0,66.33929321
2020,4,Aguascalientes,Hombres,273645.0,350289.0,78.1197811
2020,4,Aguascalientes,Mujeres,189665.0,235503.0,80.53612905
2020,4,Baja California,Hombres,736618.0,1022785.0,72.02080594
2020,4,Baja California,Mujeres,501045.0,654042.0,76.60746558
2020,4,Baja California Sur,Hombres,158551.0,226060.0,70.13668937
2020,4,Baja California Sur,Mujeres,105596.0,145513.0,72.5680867
2020,4,Campeche,Hombres,149350.0,255391.0,58.47895971
2020,4,Campeche,Mujeres,87988.0,147217.0,59.76755402
2020,4,Coahuila,Hombres,648353.0,834702.0,77.67478693
2020,4,Coahuila,Mujeres,387982.0,505874.0,76.69538264
2020,4,Colima,Hombres,139760.0,200485.0,69.71095094
2020,4,Colima,Mujeres,94860.0,136181.0,69.65729434
2020,4,Chiapas,Hombres,620347.0,1447528.0,42.85561316
2020,4,Chiapas,Mujeres,298677.0,593472.0,50.3270584
2020,4,Chihuahua,Hombres,732035.0,1004585.0,72.86939383
2020,4,Chihuahua,Mujeres,518750.0,641915.0,80.81288021
2020,4,Ciudad de México,Hombres,1484654.0,2157907.0,68.80064804
2020,4,Ciudad de México,Mujeres,1244344.0,1732546.0,71.82170055
2020,4,Durango,Hombres,321939.0,476857.0,67.51269248
2020,4,Durango,Mujeres,191213.0,284913.0,67.11276776
2020,4,Guanajuato,Hombres,1075606.0,1543768.0,69.6740702
2020,4,Guanajuato,Mujeres,738298.0,1046479.0,70.55067517
2020,4,Guerrero,Hombres,390383.0,930587.0,41.95018843
2020,4,Guerrero,Mujeres,261874.0,554831.0,47.19887678
2020,4,Hidalgo,Hombres,501444.0,765664.0,65.49139048
2020,4,Hidalgo,Mujeres,315689.0,493112.0,64.01973588
2020,4,Jalisco,Hombres,1539417.0,2214905.0,69.50261975
2020,4,Jalisco,Mujeres,1026275.0,1432807.0,71.62688345
2020,4,México,Hombres,2904578.0,4203999.0,69.0908347
2020,4,México,Mujeres,1799910.0,2656423.0,67.75690468
2020,4,Michoacán,Hombres,708259.0,1218107.0,58.14423528
2020,4,Michoacán,Mujeres,434548.0,709763.0,61.22438053
2020,4,Morelos,Hombres,308654.0,491615.0,62.78368235
2020,4,Morelos,Mujeres,222104.0,343312.0,64.69450529
2020,4,Nayarit,Hombres,228080.0,352340.0,64.73292842
2020,4,Nayarit,Mujeres,146381.0,255716.0,57.24358272
2020,4,Nuevo León,Hombres,1227950.0,1646560.0,74.57669323
2020,4,Nuevo León,Mujeres,765657.0,1000032.0,76.56324998
2020,4,Oaxaca,Hombres,543972.0,1086070.0,50.08627437
2020,4,Oaxaca,Mujeres,318359.0,777524.0,40.94523127
2020,4,Puebla,Hombres,988039.0,1656774.0,59.63631733
2020,4,Puebla,Mujeres,647599.0,1120054.0,57.81855161
2020,4,Querétaro,Hombres,408297.0,592067.0,68.9612831
2020,4,Querétaro,Mujeres,281187.0,394081.0,71.35258995
2020,4,Quintana Roo,Hombres,332245.0,503045.0,66.04677514
2020,4,Quintana Roo,Mujeres,211693.0,302166.0,70.05851088
2020,4,San Luis Potosí,Hombres,480479.0,747866.0,64.24666986
2020,4,San Luis Potosí,Mujeres,310088.0,460064.0,67.40105724
2020,4,Sinaloa,Hombres,490020.0,782475.0,62.624365
2020,4,Sinaloa,Mujeres,368419.0,484877.0,75.98195006
2020,4,Sonora,Hombres,564664.0,795041.0,71.0232554
2020,4,Sonora,Mujeres,389876.0,531834.0,73.30783666
2020,4,Tabasco,Hombres,353553.0,560422.0,63.08692378
2020,4,Tabasco,Mujeres,184788.0,305871.0,60.41370382
2020,4,Tamaulipas,Hombres,644006.0,918209.0,70.13719099
2020,4,Tamaulipas,Mujeres,437772.0,627054.0,69.814083
2020,4,Tlaxcala,Hombres,218314.0,341866.0,63.85952391
2020,4,Tlaxcala,Mujeres,138440.0,228453.0,60.5988978
2020,4,Veracruz,Hombres,1189552.0,2000712.0,59.45643351
2020,4,Veracruz,Mujeres,673122.0,1187922.0,56.66382136
2020,4,Yucatán,Hombres,483877.0,704385.0,68.69496085
2020,4,Yucatán,Mujeres,258341.0,426234.0,60.61013434
2020,4,Zacatecas,Hombres,270608.0,424190.0,63.79405455
2020,4,Zacatecas,Mujeres,159679.0,251030.0,63.60952874
2021,1,Nacional,Hombres,21248132.0,32671161.0,65.03635423
2021,1,Nacional,Mujeres,13582045.0,20302109.0,66.8996753
2021,1,Aguascalientes,Hombres,279474.0,360857.0,77.44729907
2021,1,Aguascalientes,Mujeres,188399.0,235035.0,80.15784883
2021,1,Baja California,Hombres,740181.0,1022533.0,72.38700365
2021,1,Baja California,Mujeres,504059.0,665201.0,75.77544231
2021,1,Baja California Sur,Hombres,158173.0,225860.0,70.0314354
2021,1,Baja California Sur,Mujeres,113930.0,157493.0,72.33972304
2021,1,Campeche,Hombres,155909.0,267095.0,58.37211479
2021,1,Campeche,Mujeres,89118.0,158925.0,56.07550731
2021,1,Coahuila,Hombres,645887.0,837300.0,77.13925714
2021,1,Coahuila,Mujeres,383548.0,509519.0,75.27648625
2021,1,Colima,Hombres,134607.0,202119.0,66.5978953
2021,1,Colima,Mujeres,103964.0,151435.0,68.6525572
2021,1,Chiapas,Hombres,637334.0,1439906.0,44.26219489
2021,1,Chiapas,Mujeres,314864.0,623719.0,50.48170731
2021,1,Chihuahua,Hombres,713425.0,989290.0,72.11485004
2021,1,Chihuahua,Mujeres,494093.0,615485.0,80.27701731
2021,1,Ciudad de México,Hombres,1479918.0,2178955.0,67.91870415
2021,1,Ciudad de México,Mujeres,1250326.0,1691499.0,73.91822283
2021,1,Durango,Hombres,327329.0,474551.0,68.97656943
2021,1,Durango,Mujeres,200534.0,295678.0,67.82175204
2021,1,Guanajuato,Hombres,1072629.0,1541905.0,69.56518073
2021,1,Guanajuato,Mujeres,685443.0,983717.0,69.67888122
2021,1,Guerrero,Hombres,362099.0,841783.0,43.01571783
2021,1,Guerrero,Mujeres,287650.0,550204.0,52.28060865
2021,1,Hidalgo,Hombres,463975.0,747911.0,62.03612462
2021,1,Hidalgo,Mujeres,291050.0,481089.0,60.49816146
2021,1,Jalisco,Hombres,1550662.0,2265715.0,68.44029368
2021,1,Jalisco,Mujeres,1048861.0,1469881.0,71.35686494
2021,1,México,Hombres,2893729.0,4288623.0,67.47454836
2021,1,México,Mujeres,1689493.0,2495659.0,67.69726954
2021,1,Michoacán,Hombres,785835.0,1238187.0,63.46658461
2021,1,Michoacán,Mujeres,460197.0,700920.0,65.65613765
2021,1,Morelos,Hombres,291564.0,479895.0,60.75579033
2021,1,Morelos,Mujeres,222238.0,326755.0,68.01364937
2021,1,Nayarit,Hombres,256343.0,388965.0,65.9038731
2021,1,Nayarit,Mujeres,152837.0,245333.0,62.29777486
2021,1,Nuevo León,Hombres,1267108.0,1671629.0,75.80079073
2021,1,Nuevo León,Mujeres,759945.0,977876.0,77.71384102
2021,1,Oaxaca,Hombres,516891.0,1044482.0,49.48778438
2021,1,Oaxaca,Mujeres,314699.0,779042.0,40.39563977
2021,1,Puebla,Hombres,1102645.0,1741936.0,63.29997199
2021,1,Puebla,Mujeres,599883.0,1035862.0,57.91147856
2021,1,Querétaro,Hombres,432147.0,605485.0,71.3720406
2021,1,Querétaro,Mujeres,256743.0,354855.0,72.35152386
2021,1,Quintana Roo,Hombres,350865.0,529298.0,66.28874471
2021,1,Quintana Roo,Mujeres,211999.0,314324.0,67.44601112
2021,1,San Luis Potosí,Hombres,471524.0,721089.0,65.39054125
2021,1,San Luis Potosí,Mujeres,320942.0,474656.0,67.61570485
2021,1,Sinaloa,Hombres,520345.0,816468.0,63.73121788
2021,1,Sinaloa,Mujeres,374530.0,498803.0,75.0857553
2021,1,Sonora,Hombres,534393.0,773422.0,69.09462105
2021,1,Sonora,Mujeres,388171.0,523660.0,74.12653248
2021,1,Tabasco,Hombres,365194.0,582050.0,62.7427197
2021,1,Tabasco,Mujeres,194052.0,327375.0,59.27514318
2021,1,Tamaulipas,Hombres,659374.0,922630.0,71.46678517
2021,1,Tamaulipas,Mujeres,430485.0,602904.0,71.40191473
2021,1,Tlaxcala,Hombres,213355.0,328483.0,64.95161089
2021,1,Tlaxcala,Mujeres,139434.0,222910.0,62.55170248
2021,1,Veracruz,Hombres,1138200.0,2040458.0,55.78159413
2021,1,Veracruz,Mujeres,674797.0,1130648.0,59.68232376
2021,1,Yucatán,Hombres,461887.0,691383.0,66.80624198
2021,1,Yucatán,Mujeres,274840.0,457081.0,60.12938626
2021,1,Zacatecas,Hombres,265131.0,410898.0,64.52477257
2021,1,Zacatecas,Mujeres,160921.0,244566.0,65.79859833
2021,2,Nacional,Hombres,21862407.0,33577390.0,65.11050144
2021,2,Nacional,Mujeres,14274831.0,21665358.0,65.88781501
2021,2,Aguascalientes,Hombres,278163.0,361768.0,76.88988523
2021,2,Aguascalientes,Mujeres,193401.0,245633.0,78.73575619
2021,2,Baja California,Hombres,758872.0,1073704.0,70.67795221
2021,2,Baja California,Mujeres,513359.0,690783.0,74.31552311
2021,2,Baja California Sur,Hombres,165547.0,240077.0,68.95579335
2021,2,Baja California Sur,Mujeres,116714.0,167822.0,69.54630501
2021,2,Campeche,Hombres,158548.0,265849.0,59.63836614
2021,2,Campeche,Mujeres,94769.0,164524.0,57.60193042
2021,2,Coahuila,Hombres,660615.0,865450.0,76.33196603
2021,2,Coahuila,Mujeres,405991.0,530787.0,76.48849727
2021,2,Colima,Hombres,147025.0,211359.0,69.56174092
2021,2,Colima,Mujeres,106163.0,157548.0,67.38454312
2021,2,Chiapas,Hombres,678595.0,1518756.0,44.68097575
2021,2,Chiapas,Mujeres,336658.0,678717.0,49.60211694
2021,2,Chihuahua,Hombres,757528.0,1033093.0,73.32621555
2021,2,Chihuahua,Mujeres,514639.0,644660.0,79.83107374
2021,2,Ciudad de México,Hombres,1584098.0,2344779.0,67.55852044
2021,2,Ciudad de México,Mujeres,1319351.0,1772648.0,74.42825648
2021,2,Durango,Hombres,338899.0,494567.0,68.52438598
2021,2,Durango,Mujeres,206633.0,309859.0,66.68613789
2021,2,Guanajuato,Hombres,1084801.0,1569758.0,69.10625714
2021,2,Guanajuato,Mujeres,738968.0,1073672.0,68.82623371
2021,2,Guerrero,Hombres,405554.0,900449.0,45.03908606
2021,2,Guerrero,Mujeres,299190.0,607810.0,49.22426416
2021,2,Hidalgo,Hombres,501224.0,785968.0,63.77155304
2021,2,Hidalgo,Mujeres,313795.0,510694.0,61.44481823
2021,2,Jalisco,Hombres,1587045.0,2313882.0,68.58798331
2021,2,Jalisco,Mujeres,1043235.0,1510818.0,69.05100416
2021,2,México,Hombres,2983256.0,4407976.0,67.6785899
2021,2,México,Mujeres,1919425.0,2868904.0,66.90446944
2021,2,Michoacán,Hombres,788370.0,1237056.0,63.72953205
2021,2,Michoacán,Mujeres,461925.0,764268.0,60.4401859
2021,2,Morelos,Hombres,317418.0,506067.0,62.72252488
2021,2,Morelos,Mujeres,212849.0,327362.0,65.01945858
2021,2,Nayarit,Hombres,238254.0,382771.0,62.24452741
2021,2,Nayarit,Mujeres,130942.0,226774.0,57.74118726
2021,2,Nuevo León,Hombres,1303564.0,1715471.0,75.98869348
2021,2,Nuevo León,Mujeres,813009.0,1051010.0,77.35502041
2021,2,Oaxaca,Hombres,507299.0,1056486.0,48.01757903
2021,2,Oaxaca,Mujeres,307534.0,758070.0,40.56802142
2021,2,Puebla,Hombres,1031831.0,1730598.0,59.6228009
2021,2,Puebla,Mujeres,687831.0,1173697.0,58.60379638
2021,2,Querétaro,Hombres,418038.0,599934.0,69.68066487
2021,2,Querétaro,Mujeres,282631.0,392300.0,72.04460872
2021,2,Quintana Roo,Hombres,374197.0,548727.0,68.1936555
2021,2,Quintana Roo,Mujeres,223156.0,314762.0,70.89674103
2021,2,San Luis Potosí,Hombres,474372.0,757157.0,62.65173537
2021,2,San Luis Potosí,Mujeres,316983.0,487772.0,64.98589505
2021,2,Sinaloa,Hombres,541877.0,823637.0,65.79075491
2021,2,Sinaloa,Mujeres,359685.0,509314.0,70.62146338
2021,2,Sonora,Hombres,585798.0,806040.0,72.67604585
2021,2,Sonora,Mujeres,403079.0,554870.0,72.64386253
2021,2,Tabasco,Hombres,401517.0,607914.0,66.04832262
2021,2,Tabasco,Mujeres,199862.0,332013.0,60.19704048
2021,2,Tamaulipas,Hombres,663818.0,943322.0,70.37024473
2021,2,Tamaulipas,Mujeres,455850.0,653412.0,69.76455896
2021,2,Tlaxcala,Hombres,222504.0,343626.0,64.7517941
2021,2,Tlaxcala,Mujeres,145626.0,244199.0,59.63415084
2021,2,Veracruz,Hombres,1205429.0,2044225.0,58.96753048
2021,2,Veracruz,Mujeres,689293.0,1211893.0,56.87738109
2021,2,Yucatán,Hombres,433967.0,679811.0,63.83641924
2021,2,Yucatán,Mujeres,292724.0,479285.0,61.07514318
2021,2,Zacatecas,Hombres,264384.0,407113.0,64.94118341
2021,2,Zacatecas,Mujeres,169561.0,249478.0,67.96631366
2021,3,Nacional,Hombres,21801566.0,34000830.0,64.12068764
2021,3,Nacional,Mujeres,14456746.0,21835400.0,66.20783682
2021,3,Aguascalientes,Hombres,289468.0,374199.0,77.35670058
2021,3,Aguascalientes,Mujeres,189479.0,245871.0,77.06439556
2021,3,Baja California,Hombres,753933.0,1073235.0,70.24864079
2021,3,Baja California,Mujeres,512641.0,688166.0,74.49379946
2021,3,Baja California Sur,Hombres,172417.0,240654.0,71.64518354
2021,3,Baja California Sur,Mujeres,121574.0,165678.0,73.37968831
2021,3,Campeche,Hombres,154147.0,263849.0,58.42243101
2021,3,Campeche,Mujeres,92929.0,154303.0,60.22501183
2021,3,Coahuila,Hombres,670881.0,875940.0,76.58983492
2021,3,Coahuila,Mujeres,410117.0,539504.0,76.017416
2021,3,Colima,Hombres,147723.0,218747.0,67.53144043
2021,3,Colima,Mujeres,113308.0,164391.0,68.92591444
2021,3,Chiapas,Hombres,594762.0,1478728.0,40.2211901
2021,3,Chiapas,Mujeres,334919.0,620083.0,54.01196291
2021,3,Chihuahua,Hombres,747564.0,1058280.0,70.63952829
2021,3,Chihuahua,Mujeres,528161.0,662774.0,79.68945674
2021,3,Ciudad de México,Hombres,1578328.0,2423314.0,65.13097353
2021,3,Ciudad de México,Mujeres,1420136.0,1970545.0,72.06818418
2021,3,Durango,Hombres,315667.0,490296.0,64.38294418
2021,3,Durango,Mujeres,209319.0,316569.0,66.12112999
2021,3,Guanajuato,Hombres,1056421.0,1593259.0,66.30566656
2021,3,Guanajuato,Mujeres,745091.0,1083775.0,68.74960209
2021,3,Guerrero,Hombres,380517.0,919048.0,41.40338698
2021,3,Guerrero,Mujeres,268246.0,583431.0,45.97733065
