periodo,trimestre,entidad_federativa,sexo,poblacion_desocupada_abierta,poblacion_economicamente_activa,tasa_desocupacion
2019,4,Chihuahua,Hombres,26260.0,1039817.0,2.525444381
2019,4,Chihuahua,Mujeres,18116.0,686319.0,2.639588879
2019,4,Ciudad de México,Hombres,146047.0,2643517.0,5.524723314
2019,4,Ciudad de México,Mujeres,96223.0,2105762.0,4.569509755
2019,4,Durango,Hombres,15533.0,497435.0,3.122619036
2019,4,Durango,Mujeres,10732.0,308245.0,3.481646093
2019,4,Guanajuato,Hombres,60009.0,1628032.0,3.685984059
2019,4,Guanajuato,Mujeres,30848.0,1126775.0,2.737724923
2019,4,Guerrero,Hombres,12211.0,904734.0,1.349678469
2019,4,Guerrero,Mujeres,9476.0,590302.0,1.605280009
2019,4,Hidalgo,Hombres,19492.0,789846.0,2.467822841
2019,4,Hidalgo,Mujeres,14064.0,548385.0,2.564621571
2019,4,Jalisco,Hombres,73953.0,2365200.0,3.126712329
2019,4,Jalisco,Mujeres,45227.0,1537164.0,2.942236482
2019,4,México,Hombres,198683.0,4672044.0,4.252592655
2019,4,México,Mujeres,153078.0,3049665.0,5.019502142
2019,4,Michoacán,Hombres,37151.0,1297140.0,2.864070185
2019,4,Michoacán,Mujeres,19770.0,803397.0,2.460800824
2019,4,Morelos,Hombres,16962.0,513359.0,3.304120508
2019,4,Morelos,Mujeres,3660.0,338501.0,1.081237574
2019,4,Nayarit,Hombres,13707.0,339974.0,4.031778901
2019,4,Nayarit,Mujeres,7146.0,244527.0,2.92237667
2019,4,Nuevo León,Hombres,64571.0,1693549.0,3.81276243
2019,4,Nuevo León,Mujeres,37845.0,1053076.0,3.593757715
2019,4,Oaxaca,Hombres,20974.0,1030354.0,2.035611062
2019,4,Oaxaca,Mujeres,16933.0,848707.0,1.995152626
2019,4,Puebla,Hombres,44976.0,1819184.0,2.472317259
2019,4,Puebla,Mujeres,29949.0,1181287.0,2.535285667
2019,4,Querétaro,Hombres,35047.0,611616.0,5.730229425
2019,4,Querétaro,Mujeres,11884.0,383261.0,3.100759013
2019,4,Quintana Roo,Hombres,18264.0,567531.0,3.218150198
2019,4,Quintana Roo,Mujeres,10248.0,358062.0,2.862074166
2019,4,San Luis Potosí,Hombres,19498.0,771703.0,2.526619697
2019,4,San Luis Potosí,Mujeres,8888.0,472689.0,1.880306079
2019,4,Sinaloa,Hombres,25376.0,851165.0,2.981325595
2019,4,Sinaloa,Mujeres,14876.0,563652.0,2.639217106
2019,4,Sonora,Hombres,32527.0,854260.0,3.807622972
2019,4,Sonora,Mujeres,21985.0,584409.0,3.761920162
2019,4,Tabasco,Hombres,37219.0,653635.0,5.694156525
2019,4,Tabasco,Mujeres,28428.0,376473.0,7.551139126
2019,4,Tamaulipas,Hombres,28184.0,974220.0,2.892981052
2019,4,Tamaulipas,Mujeres,24418.0,659931.0,3.700083797
2019,4,Tlaxcala,Hombres,10725.0,361478.0,2.966985543
2019,4,Tlaxcala,Mujeres,10985.0,250805.0,4.379896733
2019,4,Veracruz,Hombres,59704.0,2098344.0,2.845291334
2019,4,Veracruz,Mujeres,34688.0,1204525.0,2.879807393
2019,4,Yucatán,Hombres,10333.0,691293.0,1.494735228
2019,4,Yucatán,Mujeres,11737.0,459247.0,2.555705318
2019,4,Zacatecas,Hombres,8961.0,427964.0,2.093867708
2019,4,Zacatecas,Mujeres,8372.0,257552.0,3.250605703
2020,1,Nacional,Hombres,1180108.0,34455691.0,3.425001693
2020,1,Nacional,Mujeres,776409.0,22559276.0,3.441639705
2020,1,Aguascalientes,Hombres,13878.0,384368.0,3.610602339
2020,1,Aguascalientes,Mujeres,7299.0,247764.0,2.945948564
2020,1,Baja California,Hombres,26224.0,1062706.0,2.46766274
2020,1,Baja California,Mujeres,11871.0,694461.0,1.709383248
2020,1,Baja California Sur,Hombres,8595.0,245546.0,3.500362458
2020,1,Baja California Sur,Mujeres,7290.0,168446.0,4.327796445
2020,1,Campeche,Hombres,7378.0,264252.0,2.792031848
2020,1,Campeche,Mujeres,4499.0,162589.0,2.767099865
2020,1,Coahuila,Hombres,45335.0,871436.0,5.202332701
2020,1,Coahuila,Mujeres,21211.0,524480.0,4.044196156
2020,1,Colima,Hombres,6920.0,216517.0,3.19605389
2020,1,Colima,Mujeres,4718.0,155456.0,3.034942363
2020,1,Chiapas,Hombres,31595.0,1437867.0,2.19735205
2020,1,Chiapas,Mujeres,22636.0,660970.0,3.424663752
2020,1,Chihuahua,Hombres,36218.0,1039624.0,3.483759513
2020,1,Chihuahua,Mujeres,23972.0,684455.0,3.502348584
2020,1,Ciudad de México,Hombres,138574.0,2604399.0,5.320766902
2020,1,Ciudad de México,Mujeres,81612.0,2055382.0,3.970648765
2020,1,Durango,Hombres,19887.0,492719.0,4.036174777
2020,1,Durango,Mujeres,12359.0,302474.0,4.085971026
2020,1,Guanajuato,Hombres,71214.0,1601748.0,4.446017726
2020,1,Guanajuato,Mujeres,24542.0,1088053.0,2.255588652
2020,1,Guerrero,Hombres,12166.0,904302.0,1.345347019
2020,1,Guerrero,Mujeres,11856.0,612249.0,1.936467026
2020,1,Hidalgo,Hombres,18225.0,802804.0,2.270168061
2020,1,Hidalgo,Mujeres,6718.0,532538.0,1.261506221
2020,1,Jalisco,Hombres,62615.0,2337313.0,2.678930892
2020,1,Jalisco,Mujeres,51961.0,1563205.0,3.324004209
2020,1,México,Hombres,226679.0,4628796.0,4.8971482
2020,1,México,Mujeres,172424.0,3006487.0,5.735065543
2020,1,Michoacán,Hombres,24268.0,1299350.0,1.867703082
2020,1,Michoacán,Mujeres,25695.0,831997.0,3.088352482
2020,1,Morelos,Hombres,10814.0,515018.0,2.099732437
2020,1,Morelos,Mujeres,6085.0,352906.0,1.724255184
2020,1,Nayarit,Hombres,13585.0,347160.0,3.913181242
2020,1,Nayarit,Mujeres,8614.0,250990.0,3.432009243
2020,1,Nuevo León,Hombres,63620.0,1712252.0,3.715574577
2020,1,Nuevo León,Mujeres,39736.0,1047661.0,3.792829933
2020,1,Oaxaca,Hombres,18885.0,1019554.0,1.852280507
2020,1,Oaxaca,Mujeres,11856.0,780860.0,1.518325948
2020,1,Puebla,Hombres,53488.0,1792437.0,2.984093723
2020,1,Puebla,Mujeres,30015.0,1187949.0,2.526623618
2020,1,Querétaro,Hombres,24928.0,633040.0,3.937823834
2020,1,Querétaro,Mujeres,11233.0,401386.0,2.798553014
2020,1,Quintana Roo,Hombres,14842.0,566264.0,2.62103895
2020,1,Quintana Roo,Mujeres,12504.0,356540.0,3.507039883
2020,1,San Luis Potosí,Hombres,16248.0,770507.0,2.108741387
2020,1,San Luis Potosí,Mujeres,9700.0,478271.0,2.028138859
2020,1,Sinaloa,Hombres,22116.0,843512.0,2.621895124
2020,1,Sinaloa,Mujeres,18439.0,563206.0,3.273935292
2020,1,Sonora,Hombres,35872.0,853810.0,4.201403122
2020,1,Sonora,Mujeres,26009.0,562055.0,4.627483075
2020,1,Tabasco,Hombres,30181.0,650973.0,4.636290599
2020,1,Tabasco,Mujeres,24906.0,394399.0,6.314924734
2020,1,Tamaulipas,Hombres,31364.0,958518.0,3.272134691
2020,1,Tamaulipas,Mujeres,19865.0,647791.0,3.066575485
2020,1,Tlaxcala,Hombres,14503.0,358762.0,4.042512864
2020,1,Tlaxcala,Mujeres,10037.0,251325.0,3.993633741
2020,1,Veracruz,Hombres,55763.0,2140557.0,2.605069615
2020,1,Veracruz,Mujeres,35916.0,1274737.0,2.81752236
2020,1,Yucatán,Hombres,11760.0,685673.0,1.715103264
2020,1,Yucatán,Mujeres,10917.0,461903.0,2.363483242
2020,1,Zacatecas,Hombres,12368.0,413907.0,2.988110856
2020,1,Zacatecas,Mujeres,9914.0,256291.0,3.868259127
2020,2,Nacional,Hombres,1538323.0,28613532.0,5.376208012
2020,2,Nacional,Mujeres,725467.0,18365309.0,3.95020307
2020,2,Aguascalientes,Hombres,,,
2020,2,Aguascalientes,Mujeres,,,
2020,2,Baja California,Hombres,,,
2020,2,Baja California,Mujeres,,,
2020,2,Baja California Sur,Hombres,,,
2020,2,Baja California Sur,Mujeres,,,
2020,2,Campeche,Hombres,,,
2020,2,Campeche,Mujeres,,,
2020,2,Coahuila,Hombres,,,
2020,2,Coahuila,Mujeres,,,
2020,2,Colima,Hombres,,,
2020,2,Colima,Mujeres,,,
2020,2,Chiapas,Hombres,,,
2020,2,Chiapas,Mujeres,,,
2020,2,Chihuahua,Hombres,,,
2020,2,Chihuahua,Mujeres,,,
2020,2,Ciudad de México,Hombres,,,
2020,2,Ciudad de México,Mujeres,,,
2020,2,Durango,Hombres,,,
2020,2,Durango,Mujeres,,,
2020,2,Guanajuato,Hombres,,,
2020,2,Guanajuato,Mujeres,,,
2020,2,Guerrero,Hombres,,,
2020,2,Guerrero,Mujeres,,,
2020,2,Hidalgo,Hombres,,,
2020,2,Hidalgo,Mujeres,,,
2020,2,Jalisco,Hombres,,,
2020,2,Jalisco,Mujeres,,,
2020,2,México,Hombres,,,
2020,2,México,Mujeres,,,
2020,2,Michoacán,Hombres,,,
2020,2,Michoacán,Mujeres,,,
2020,2,Morelos,Hombres,,,
2020,2,Morelos,Mujeres,,,
2020,2,Nayarit,Hombres,,,
2020,2,Nayarit,Mujeres,,,
2020,2,Nuevo León,Hombres,,,
2020,2,Nuevo León,Mujeres,,,
2020,2,Oaxaca,Hombres,,,
2020,2,Oaxaca,Mujeres,,,
2020,2,Puebla,Hombres,,,
2020,2,Puebla,Mujeres,,,
2020,2,Querétaro,Hombres,,,
2020,2,Querétaro,Mujeres,,,
2020,2,Quintana Roo,Hombres,,,
2020,2,Quintana Roo,Mujeres,,,
2020,2,San Luis Potosí,Hombres,,,
2020,2,San Luis Potosí,Mujeres,,,
2020,2,Sinaloa,Hombres,,,
2020,2,Sinaloa,Mujeres,,,
2020,2,Sonora,Hombres,,,
2020,2,Sonora,Mujeres,,,
2020,2,Tabasco,Hombres,,,
2020,2,Tabasco,Mujeres,,,
2020,2,Tamaulipas,Hombres,,,
2020,2,Tamaulipas,Mujeres,,,
2020,2,Tlaxcala,Hombres,,,
2020,2,Tlaxcala,Mujeres,,,
2020,2,Veracruz,Hombres,,,
2020,2,Veracruz,Mujeres,,,
2020,2,Yucatán,Hombres,,,
2020,2,Yucatán,Mujeres,,,
2020,2,Zacatecas,Hombres,,,
2020,2,Zacatecas,Mujeres,,,
2020,3,Nacional,Hombres,1785698.0,33405814.0,5.345470702
2020,3,Nacional,Mujeres,975380.0,20165977.0,4.836760451
2020,3,Aguascalientes,Hombres,21107.0,380362.0,5.549187353
2020,3,Aguascalientes,Mujeres,10716.0,232526.0,4.608516897
2020,3,Baja California,Hombres,30995.0,1022596.0,3.031011269
2020,3,Baja California,Mujeres,15102.0,654776.0,2.306437621
2020,3,Baja California Sur,Hombres,16285.0,221309.0,7.358489713
2020,3,Baja California Sur,Mujeres,10716.0,144173.0,7.432737059
2020,3,Campeche,Hombres,9291.0,249478.0,3.72417608
2020,3,Campeche,Mujeres,5583.0,139275.0,4.008616047
2020,3,Coahuila,Hombres,70674.0,871238.0,8.111905128
2020,3,Coahuila,Mujeres,31590.0,516019.0,6.121867606
2020,3,Colima,Hombres,9020.0,210128.0,4.29262164
2020,3,Colima,Mujeres,5199.0,132951.0,3.910463253
2020,3,Chiapas,Hombres,45588.0,1436781.0,3.172926145
2020,3,Chiapas,Mujeres,22584.0,568855.0,3.970080249
2020,3,Chihuahua,Hombres,49099.0,1059782.0,4.632933943
2020,3,Chihuahua,Mujeres,32294.0,672796.0,4.799969084
2020,3,Ciudad de México,Hombres,189094.0,2213456.0,8.542930151
2020,3,Ciudad de México,Mujeres,123649.0,1700281.0,7.272268525
2020,3,Durango,Hombres,24487.0,512238.0,4.780395051
2020,3,Durango,Mujeres,14356.0,295522.0,4.857844763
2020,3,Guanajuato,Hombres,120854.0,1631064.0,7.409519185
2020,3,Guanajuato,Mujeres,55218.0,1019301.0,5.417241816
2020,3,Guerrero,Hombres,26424.0,914424.0,2.889687935
2020,3,Guerrero,Mujeres,21926.0,556837.0,3.937597538
2020,3,Hidalgo,Hombres,25515.0,795760.0,3.206368754
2020,3,Hidalgo,Mujeres,16425.0,461216.0,3.561238118
2020,3,Jalisco,Hombres,126550.0,2314717.0,5.467191022
2020,3,Jalisco,Mujeres,61468.0,1445046.0,4.253705418
2020,3,México,Hombres,303666.0,4435579.0,6.846141169
2020,3,México,Mujeres,154978.0,2550519.0,6.076331915
2020,3,Michoacán,Hombres,33438.0,1250878.0,2.673162371
2020,3,Michoacán,Mujeres,16492.0,701931.0,2.349518685
2020,3,Morelos,Hombres,14132.0,496283.0,2.847568827
2020,3,Morelos,Mujeres,8560.0,336306.0,2.545301006
2020,3,Nayarit,Hombres,20887.0,382077.0,5.466699121
2020,3,Nayarit,Mujeres,11829.0,245157.0,4.825071281
2020,3,Nuevo León,Hombres,85672.0,1702451.0,5.032274057
2020,3,Nuevo León,Mujeres,56860.0,1007364.0,5.644434385
2020,3,Oaxaca,Hombres,26159.0,1043539.0,2.506758252
2020,3,Oaxaca,Mujeres,28949.0,757896.0,3.819653356
2020,3,Puebla,Hombres,80472.0,1742618.0,4.617879535
2020,3,Puebla,Mujeres,51138.0,1074443.0,4.759489335
2020,3,Querétaro,Hombres,59833.0,608210.0,9.837556107
2020,3,Querétaro,Mujeres,20938.0,374603.0,5.589383961
2020,3,Quintana Roo,Hombres,54076.0,516995.0,10.45967563
2020,3,Quintana Roo,Mujeres,29775.0,307468.0,9.683934588
2020,3,San Luis Potosí,Hombres,29521.0,764326.0,3.862357162
2020,3,San Luis Potosí,Mujeres,18777.0,448290.0,4.188583283
2020,3,Sinaloa,Hombres,50549.0,778274.0,6.495013324
2020,3,Sinaloa,Mujeres,14990.0,460945.0,3.252014882
2020,3,Sonora,Hombres,62799.0,782396.0,8.02649809
2020,3,Sonora,Mujeres,20232.0,459134.0,4.406556692
2020,3,Tabasco,Hombres,40803.0,593798.0,6.871528702
2020,3,Tabasco,Mujeres,25287.0,293171.0,8.625341524
2020,3,Tamaulipas,Hombres,35501.0,936765.0,3.789744493
2020,3,Tamaulipas,Mujeres,22323.0,590221.0,3.782142621
2020,3,Tlaxcala,Hombres,19136.0,343325.0,5.573727518
2020,3,Tlaxcala,Mujeres,17226.0,222924.0,7.727297195
2020,3,Veracruz,Hombres,63799.0,2051522.0,3.109837477
2020,3,Veracruz,Mujeres,23884.0,1135841.0,2.102759101
2020,3,Yucatán,Hombres,26821.0,705153.0,3.803571707
2020,3,Yucatán,Mujeres,12986.0,411334.0,3.157045126
2020,3,Zacatecas,Hombres,13451.0,438292.0,3.068958594
2020,3,Zacatecas,Mujeres,13330.0,248856.0,5.356511396
2020,4,Nacional,Hombres,1604188.0,34061444.0,4.709688761
2020,4,Nacional,Mujeres,925181.0,21591996.0,4.284833139
2020,4,Aguascalientes,Hombres,21281.0,371570.0,5.727319213
2020,4,Aguascalientes,Mujeres,10835.0,246338.0,4.398428176
2020,4,Baja California,Hombres,34551.0,1057336.0,3.267740813
2020,4,Baja California,Mujeres,15175.0,669217.0,2.26757539
2020,4,Baja California Sur,Hombres,11541.0,237601.0,4.857302789
2020,4,Baja California Sur,Mujeres,9773.0,155286.0,6.293548678
2020,4,Campeche,Hombres,9738.0,265129.0,3.672929027
2020,4,Campeche,Mujeres,4388.0,151605.0,2.894363642
2020,4,Coahuila,Hombres,63349.0,898051.0,7.054053723
2020,4,Coahuila,Mujeres,24620.0,530494.0,4.640957296
2020,4,Colima,Hombres,6952.0,207437.0,3.351378973
2020,4,Colima,Mujeres,6380.0,142561.0,4.47527725
2020,4,Chiapas,Hombres,35573.0,1483101.0,2.398555459
2020,4,Chiapas,Mujeres,21619.0,615091.0,3.514764482
2020,4,Chihuahua,Hombres,32719.0,1037304.0,3.154234439
2020,4,Chihuahua,Mujeres,31165.0,673080.0,4.630207405
2020,4,Ciudad de México,Hombres,179240.0,2337147.0,7.66917956
2020,4,Ciudad de México,Mujeres,97076.0,1829622.0,5.305795405
2020,4,Durango,Hombres,25726.0,502583.0,5.118756504
2020,4,Durango,Mujeres,13329.0,298242.0,4.46918945
2020,4,Guanajuato,Hombres,86990.0,1630758.0,5.334329189
2020,4,Guanajuato,Mujeres,59031.0,1105510.0,5.339707465
2020,4,Guerrero,Hombres,24816.0,955403.0,2.59743794
2020,4,Guerrero,Mujeres,11785.0,566616.0,2.079891849
2020,4,Hidalgo,Hombres,14697.0,780361.0,1.883359112
2020,4,Hidalgo,Mujeres,13522.0,506634.0,2.668987869
2020,4,Jalisco,Hombres,100430.0,2315335.0,4.337601254
2020,4,Jalisco,Mujeres,53781.0,1486588.0,3.617747486
2020,4,México,Hombres,297549.0,4501548.0,6.609926185
2020,4,México,Mujeres,171019.0,2827442.0,6.048541402
2020,4,Michoacán,Hombres,33465.0,1251572.0,2.673837382
2020,4,Michoacán,Mujeres,11750.0,721513.0,1.628522286
2020,4,Morelos,Hombres,13234.0,504849.0,2.621377877
2020,4,Morelos,Mujeres,7505.0,350817.0,2.139291996
2020,4,Nayarit,Hombres,18157.0,370497.0,4.900714446
2020,4,Nayarit,Mujeres,7435.0,263151.0,2.825374025
2020,4,Nuevo León,Hombres,65185.0,1711745.0,3.808102258
2020,4,Nuevo León,Mujeres,51663.0,1051695.0,4.912355769
2020,4,Oaxaca,Hombres,21173.0,1107243.0,1.912227036
2020,4,Oaxaca,Mujeres,11046.0,788570.0,1.400763407
2020,4,Puebla,Hombres,125972.0,1782746.0,7.066177683
2020,4,Puebla,Mujeres,51378.0,1171432.0,4.385913992
2020,4,Querétaro,Hombres,50249.0,642316.0,7.82309642
2020,4,Querétaro,Mujeres,22953.0,417034.0,5.50386779
2020,4,Quintana Roo,Hombres,44503.0,547548.0,8.127689262
2020,4,Quintana Roo,Mujeres,31033.0,333199.0,9.313653402
2020,4,San Luis Potosí,Hombres,27024.0,774890.0,3.487462737
2020,4,San Luis Potosí,Mujeres,13752.0,473816.0,2.90239249
2020,4,Sinaloa,Hombres,21138.0,803613.0,2.630370589
2020,4,Sinaloa,Mujeres,10413.0,495290.0,2.102404652
2020,4,Sonora,Hombres,39921.0,834962.0,4.78117567
2020,4,Sonora,Mujeres,29096.0,560930.0,5.187099995
2020,4,Tabasco,Hombres,50547.0,610969.0,8.27325118
2020,4,Tabasco,Mujeres,24380.0,330251.0,7.382263793
2020,4,Tamaulipas,Hombres,33583.0,951792.0,3.528396961
2020,4,Tamaulipas,Mujeres,19051.0,646105.0,2.948591947
2020,4,Tlaxcala,Hombres,17009.0,358875.0,4.739533264
2020,4,Tlaxcala,Mujeres,16702.0,245155.0,6.812832698
2020,4,Veracruz,Hombres,65021.0,2065733.0,3.147599424
2020,4,Veracruz,Mujeres,45992.0,1233914.0,3.727326216
2020,4,Yucatán,Hombres,17474.0,721859.0,2.420694346
2020,4,Yucatán,Mujeres,13598.0,439832.0,3.091634988
2020,4,Zacatecas,Hombres,15381.0,439571.0,3.499093434
2020,4,Zacatecas,Mujeres,13936.0,264966.0,5.259542734
2021,1,Nacional,Hombres,1517983.0,34189144.0,4.439956145
2021,1,Nacional,Mujeres,893880.0,21195989.0,4.217212983
2021,1,Aguascalientes,Hombres,13313.0,374170.0,3.558008392
2021,1,Aguascalientes,Mujeres,9084.0,244119.0,3.721136003
2021,1,Baja California,Hombres,26308.0,1048841.0,2.508292487
2021,1,Baja California,Mujeres,17940.0,683141.0,2.626105006
2021,1,Baja California Sur,Hombres,11123.0,236983.0,4.693585616
2021,1,Baja California Sur,Mujeres,8976.0,166469.0,5.391994906
2021,1,Campeche,Hombres,7482.0,274577.0,2.724918693
2021,1,Campeche,Mujeres,5361.0,164286.0,3.263211716
2021,1,Coahuila,Hombres,47993.0,885293.0,5.421143057
2021,1,Coahuila,Mujeres,24550.0,534069.0,4.596784311
2021,1,Colima,Hombres,6463.0,208582.0,3.098541581
2021,1,Colima,Mujeres,5246.0,156681.0,3.348204313
2021,1,Chiapas,Hombres,42107.0,1482013.0,2.841203147
2021,1,Chiapas,Mujeres,25543.0,649262.0,3.934159091
2021,1,Chihuahua,Hombres,43423.0,1032713.0,4.204750013
2021,1,Chihuahua,Mujeres,23016.0,638501.0,3.604692867
2021,1,Ciudad de México,Hombres,184876.0,2363831.0,7.821032891
2021,1,Ciudad de México,Mujeres,120327.0,1811826.0,6.641200645
2021,1,Durango,Hombres,22024.0,496575.0,4.43518099
2021,1,Durango,Mujeres,11324.0,307002.0,3.688575319
2021,1,Guanajuato,Hombres,103887.0,1645792.0,6.312280045
2021,1,Guanajuato,Mujeres,54813.0,1038530.0,5.277940936
2021,1,Guerrero,Hombres,18467.0,860250.0,2.14670154
2021,1,Guerrero,Mujeres,5487.0,555691.0,0.987419267
2021,1,Hidalgo,Hombres,38784.0,786695.0,4.929991928
2021,1,Hidalgo,Mujeres,12730.0,493819.0,2.577867599
2021,1,Jalisco,Hombres,88209.0,2353924.0,3.747317246
2021,1,Jalisco,Mujeres,56101.0,1525982.0,3.676386746
2021,1,México,Hombres,288636.0,4577259.0,6.305869954
2021,1,México,Mujeres,183729.0,2679388.0,6.857125582
2021,1,Michoacán,Hombres,33923.0,1272110.0,2.666671907
2021,1,Michoacán,Mujeres,16670.0,717590.0,2.323053554
2021,1,Morelos,Hombres,11596.0,491491.0,2.359351443
2021,1,Morelos,Mujeres,4940.0,331695.0,1.489320008
2021,1,Nayarit,Hombres,12672.0,401637.0,3.155087803
2021,1,Nayarit,Mujeres,4610.0,249943.0,1.844420528
2021,1,Nuevo León,Hombres,81912.0,1753541.0,4.671233806
2021,1,Nuevo León,Mujeres,53763.0,1031639.0,5.211416009
2021,1,Oaxaca,Hombres,20865.0,1065347.0,1.958516803
2021,1,Oaxaca,Mujeres,7548.0,786590.0,0.959585044
2021,1,Puebla,Hombres,58710.0,1800646.0,3.260496511
2021,1,Puebla,Mujeres,40761.0,1076623.0,3.786004943
2021,1,Querétaro,Hombres,34909.0,640394.0,5.45117537
2021,1,Querétaro,Mujeres,15046.0,369901.0,4.067574838
2021,1,Quintana Roo,Hombres,47541.0,576839.0,8.241641082
2021,1,Quintana Roo,Mujeres,27896.0,342220.0,8.151481503
2021,1,San Luis Potosí,Hombres,25262.0,746351.0,3.384734528
2021,1,San Luis Potosí,Mujeres,12823.0,487479.0,2.630472287
2021,1,Sinaloa,Hombres,20934.0,837402.0,2.499874612
2021,1,Sinaloa,Mujeres,12303.0,511106.0,2.407132767
2021,1,Sonora,Hombres,35050.0,808472.0,4.335338763
2021,1,Sonora,Mujeres,25292.0,548952.0,4.607324502
2021,1,Tabasco,Hombres,39279.0,621329.0,6.321771557
2021,1,Tabasco,Mujeres,18933.0,346308.0,5.467098652
2021,1,Tamaulipas,Hombres,39076.0,961706.0,4.063196029
2021,1,Tamaulipas,Mujeres,21829.0,624733.0,3.494132693
2021,1,Tlaxcala,Hombres,19459.0,347942.0,5.592598766
2021,1,Tlaxcala,Mujeres,14868.0,237778.0,6.252891352
2021,1,Veracruz,Hombres,58834.0,2099292.0,2.802563912
2021,1,Veracruz,Mujeres,25409.0,1156057.0,2.197902007
2021,1,Yucatán,Hombres,20043.0,711426.0,2.81729934
2021,1,Yucatán,Mujeres,15212.0,472293.0,3.220881953
2021,1,Zacatecas,Hombres,14823.0,425721.0,3.481857836
2021,1,Zacatecas,Mujeres,11750.0,256316.0,4.584185146
2021,2,Nacional,Hombres,1480051.0,35057441.0,4.221788464
2021,2,Nacional,Mujeres,945455.0,22610813.0,4.181428593
2021,2,Aguascalientes,Hombres,17267.0,379035.0,4.555515981
2021,2,Aguascalientes,Mujeres,7196.0,252829.0,2.846192486
2021,2,Baja California,Hombres,24008.0,1097712.0,2.187094611
2021,2,Baja California,Mujeres,20246.0,711029.0,2.847422538
2021,2,Baja California Sur,Hombres,9326.0,249403.0,3.739329519
2021,2,Baja California Sur,Mujeres,9490.0,177312.0,5.352147627
2021,2,Campeche,Hombres,6665.0,272514.0,2.445745907
2021,2,Campeche,Mujeres,6167.0,170691.0,3.612961433
2021,2,Coahuila,Hombres,46907.0,912357.0,5.141298856
2021,2,Coahuila,Mujeres,24140.0,554927.0,4.350121728
2021,2,Colima,Hombres,6138.0,217497.0,2.822107891
2021,2,Colima,Mujeres,6049.0,163597.0,3.697500565
2021,2,Chiapas,Hombres,38892.0,1557648.0,2.496841392
2021,2,Chiapas,Mujeres,26941.0,705658.0,3.817855108
2021,2,Chihuahua,Hombres,41046.0,1074139.0,3.821293147
2021,2,Chihuahua,Mujeres,21833.0,666493.0,3.275803347
2021,2,Ciudad de México,Hombres,170288.0,2515067.0,6.770714259
2021,2,Ciudad de México,Mujeres,151879.0,1924527.0,7.891757299
2021,2,Durango,Hombres,23973.0,518540.0,4.623172754
2021,2,Durango,Mujeres,14768.0,324627.0,4.549221106
2021,2,Guanajuato,Hombres,106148.0,1675906.0,6.333768123
2021,2,Guanajuato,Mujeres,50930.0,1124602.0,4.528713269
2021,2,Guerrero,Hombres,17154.0,917603.0,1.869435911
2021,2,Guerrero,Mujeres,5962.0,613772.0,0.971370476
2021,2,Hidalgo,Hombres,19400.0,805368.0,2.408836706
2021,2,Hidalgo,Mujeres,10112.0,520806.0,1.941605895
2021,2,Jalisco,Hombres,78690.0,2392572.0,3.288929236
2021,2,Jalisco,Mujeres,53729.0,1564547.0,3.43415698
2021,2,México,Hombres,307450.0,4715426.0,6.520089595
2021,2,México,Mujeres,168413.0,3037317.0,5.544794962
2021,2,Michoacán,Hombres,20440.0,1257496.0,1.625452487
2021,2,Michoacán,Mujeres,20080.0,784348.0,2.560088124
2021,2,Morelos,Hombres,14038.0,520105.0,2.69907038
2021,2,Morelos,Mujeres,7844.0,335206.0,2.340053579
2021,2,Nayarit,Hombres,12725.0,395496.0,3.217478811
2021,2,Nayarit,Mujeres,4865.0,231639.0,2.100250821
2021,2,Nuevo León,Hombres,81581.0,1797052.0,4.539712819
2021,2,Nuevo León,Mujeres,54976.0,1105986.0,4.970768165
2021,2,Oaxaca,Hombres,18731.0,1075217.0,1.74206695
2021,2,Oaxaca,Mujeres,10948.0,769018.0,1.423633777
2021,2,Puebla,Hombres,69277.0,1799875.0,3.848989513
2021,2,Puebla,Mujeres,50731.0,1224428.0,4.143240762
2021,2,Querétaro,Hombres,42289.0,642223.0,6.584784413
2021,2,Querétaro,Mujeres,18403.0,410703.0,4.480853561
2021,2,Quintana Roo,Hombres,39528.0,588255.0,6.719534896
2021,2,Quintana Roo,Mujeres,17634.0,332396.0,5.305117992
2021,2,San Luis Potosí,Hombres,23382.0,780539.0,2.995622256
2021,2,San Luis Potosí,Mujeres,14015.0,501787.0,2.793017755
2021,2,Sinaloa,Hombres,19408.0,843045.0,2.302130966
2021,2,Sinaloa,Mujeres,15745.0,525059.0,2.998710621
2021,2,Sonora,Hombres,19250.0,825290.0,2.33251342
2021,2,Sonora,Mujeres,21865.0,576735.0,3.791169255
2021,2,Tabasco,Hombres,31265.0,639179.0,4.891431039
2021,2,Tabasco,Mujeres,27172.0,359185.0,7.56490388
2021,2,Tamaulipas,Hombres,30309.0,973631.0,3.112986337
2021,2,Tamaulipas,Mujeres,18715.0,672127.0,2.784444011
2021,2,Tlaxcala,Hombres,17814.0,361440.0,4.928618858
2021,2,Tlaxcala,Mujeres,13620.0,257819.0,5.282775901
2021,2,Veracruz,Hombres,95348.0,2139573.0,4.456403217
2021,2,Veracruz,Mujeres,47895.0,1259788.0,3.801830149
2021,2,Yucatán,Hombres,16473.0,696284.0,2.365844971
2021,2,Yucatán,Mujeres,13442.0,492727.0,2.728082691
2021,2,Zacatecas,Hombres,14841.0,421954.0,3.517208037
2021,2,Zacatecas,Mujeres,9650.0,259128.0,3.724028279
2021,3,Nacional,Hombres,1461860.0,35462690.0,4.122247917
